platform.name,user.id,task.id,task.monetary_reward_in_dollars,task.assignable_hits_count,task.requester_name,task.estimate_duration_in_seconds,total.labor.event_count,total.labor.duration_in_seconds,working.labor.event_count,working.labor.duration_in_seconds,invisible.labor.event_count,invisible.labor.duration_in_seconds,adjusted.monetary_reward_in_dollars,completed_task
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,36FFXPMSUCC7N89J6925Z4H3VLZOHB,0.14,536.0,Dimitrios Papadopoulos,420,37,183,17,6,20,177,0.201,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,31HLTCK4COJODWN5NF619WZACEJGV6,0.14,536.0,Dimitrios Papadopoulos,420,33,107,15,6,18,101,0.1756666666666667,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3RZS0FBRXNYYR0A4ZH1JDDPDSYQCP7,0.14,516.0,Dimitrios Papadopoulos,420,26,136,12,2,14,134,0.18533333333333335,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3WA2XVDZFP55ESCDGC85X1YZI5DE6W,0.14,508.0,Dimitrios Papadopoulos,420,27,143,11,22,16,121,0.18766666666666668,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3A3KKYU7Q651KVJWOS9S832LF9WWM3,0.14,503.0,Dimitrios Papadopoulos,420,12,59,6,4,6,55,0.15966666666666668,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3X2LT8FDIZ6MZ6HSURZ93L1QV47W8F,0.14,462.0,Dimitrios Papadopoulos,420,31,322,10,4,21,318,0.24733333333333335,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3KLL7H3EHGP2DSIG7LOJUWBBREVHV5,0.14,458.0,Dimitrios Papadopoulos,420,28,135,12,2,16,133,0.18500000000000003,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3X7837UUBGMDP8Y5UDJWUHBRND9J6M,0.14,427.0,Dimitrios Papadopoulos,420,33,209,14,13,19,196,0.2096666666666667,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3BFNCI9LZNEL8UALA2W1KOUYMR673W,0.14,419.0,Dimitrios Papadopoulos,420,19,145,9,9,10,136,0.18833333333333335,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3FTID4TN9OML3IWB3HQ1TN8CQC6YL2,0.14,398.0,Dimitrios Papadopoulos,420,36,340,16,27,20,313,0.25333333333333335,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3BDORL6HLN1J3DQJC958I8PSTGERCE,0.14,381.0,Dimitrios Papadopoulos,420,33,157,16,7,17,150,0.19233333333333336,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3QI9WAYOHTZ6OBHVH7SAMI2EJWM6SP,0.14,368.0,Dimitrios Papadopoulos,420,33,184,14,4,19,180,0.20133333333333336,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3XABXM4AK4THF9L6II03BWJ473RQ86,0.14,351.0,Dimitrios Papadopoulos,420,26,147,14,25,12,122,0.18900000000000003,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3QD8LUVX50MI1O3G6YOSTK562GDX58,0.14,335.0,Dimitrios Papadopoulos,420,15,156,7,1,8,155,0.192,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3L1EFR8WXWTK2PE79UVNZTA1K709FK,0.14,313.0,Dimitrios Papadopoulos,420,25,200,10,20,15,180,0.2066666666666667,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3BCRDCM0PGI80S4NCYJ8VWB42296K8,0.14,312.0,Dimitrios Papadopoulos,420,20,41,8,1,12,40,0.15366666666666667,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3RDTX9JRU1P7NWZ1RBXBB1XKMJH79E,0.14,293.0,Dimitrios Papadopoulos,420,19,164,9,15,10,149,0.19466666666666668,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3EFNPKWBNVC7QJA1P3BS59KBED203R,0.14,291.0,Dimitrios Papadopoulos,420,14,57,6,11,8,46,0.15900000000000003,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,37YYO3NWIGEFXB10UCFDTDQ6TFACCS,0.14,281.0,Dimitrios Papadopoulos,420,23,163,11,16,12,147,0.19433333333333336,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3BKZLF9912NWUFCOVMYXA9760ITYQR,0.14,262.0,Dimitrios Papadopoulos,420,33,279,12,7,21,272,0.23300000000000004,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3H781YYV7W6BGQNPCPGY8BQD2DOET7,0.14,225.0,Dimitrios Papadopoulos,420,9,443,7,403,2,40,0.28766666666666674,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,36GJS3V79YEFM1NB6QSI68OGHRCGJL,0.14,9.0,Dimitrios Papadopoulos,420,35,97,12,35,23,62,0.17233333333333334,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,37J05LC5B07CAHDK40RA0NLJ4ZWDJ8,0.14,9.0,Dimitrios Papadopoulos,420,27,135,11,66,16,69,0.18500000000000003,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3D0LPO3EBENT93Z8G96TL4C6LHCOYA,0.14,9.0,Dimitrios Papadopoulos,420,25,117,11,89,14,28,0.17900000000000002,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3XWUWJ18UOE75ZZ02ULDHPYI7FPUUV,0.14,10.0,Dimitrios Papadopoulos,420,33,177,12,56,21,121,0.199,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3R5LWXWHS3WGHLS0NU7JXHWVSPRGX9,0.14,7.0,Dimitrios Papadopoulos,420,21,144,8,9,13,135,0.18800000000000003,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3CMIQF80HQEUBV2IP335RIND1816Q0,0.14,7.0,Dimitrios Papadopoulos,420,32,160,12,16,20,144,0.19333333333333336,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3ICOHX7EOFZA0HQYENSOO0O852RE0V,0.14,5.0,Dimitrios Papadopoulos,420,31,114,12,27,19,87,0.17800000000000002,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3PGQRAZX15887VR1NQN259M7I6EYSG,0.14,2.0,Dimitrios Papadopoulos,420,36,112,13,3,23,109,0.17733333333333334,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3WGCNLZJLIW5F0XGEBL4WNPXAIWD14,0.14,6.0,Dimitrios Papadopoulos,420,45,112,17,66,28,46,0.17733333333333334,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3GVPRXWRQKI0YXS4V53OOUWN5947IX,0.14,6.0,Dimitrios Papadopoulos,420,31,128,12,9,19,119,0.1826666666666667,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3G4VVJO6PZGBPAKEEJG7KQF0VX4KP8,0.01,700.0,zhou yu,600,73,211,41,90,32,121,0.013516666666666666,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,311HQEI8RT4J9H9F9SJHNQ30S1Z7ZW,0.01,31.0,MLDataLabeler,300,42,62,36,50,6,12,0.012066666666666667,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3LOJFQ4BOXF20DHO9APCKWYBHE1KDU,0.01,700.0,zhou yu,600,59,74,47,58,12,16,0.011233333333333333,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,391FPZIE4CMXFPR2PKC4H4M7BXSHUX,0.01,700.0,zhou yu,600,48,74,39,63,9,11,0.011233333333333333,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,34ZTTGSNK0CA8KMZLMU9O9C3AMYQH2,0.14,1015.0,Dimitrios Papadopoulos,420,15,535,7,24,8,511,0.31833333333333336,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3MQY1YVHT68JPOHSJJUC6GB2Z3FB2T,0.14,986.0,Dimitrios Papadopoulos,420,31,207,12,38,19,169,0.20900000000000002,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3SNR5F7RA5HL7C7EIDHUU4O4RWPIEB,0.14,977.0,Dimitrios Papadopoulos,420,30,121,13,6,17,115,0.18033333333333335,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,37SOB9Z0TVLKNFZNEWXB3TCZHBT3LJ,0.14,974.0,Dimitrios Papadopoulos,420,31,117,12,80,19,37,0.17900000000000002,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3C8QQOM6KSPZDIH6ZZ4Y7ZEO0TQLI1,0.14,969.0,Dimitrios Papadopoulos,420,25,77,11,54,14,23,0.16566666666666668,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,302U8RURK2PUNO4RAJJWZG87DQLVN9,0.14,965.0,Dimitrios Papadopoulos,420,25,136,15,108,10,28,0.18533333333333335,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3UYRNV2KJWNWCC8E2Q8M72OZ2SL8NI,0.14,955.0,Dimitrios Papadopoulos,420,30,158,20,6,10,152,0.19266666666666668,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,34KYK9TV3UWCUNYQDY9IXYO6XXEBSW,0.14,941.0,Dimitrios Papadopoulos,420,21,155,11,15,10,140,0.19166666666666668,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,38VTL6WC5D171TTQBUAUCYCF4MNY5V,0.14,932.0,Dimitrios Papadopoulos,420,32,205,12,175,20,30,0.20833333333333337,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,39RRBHZ0BXPO4DIAD7UQU3FGN4UVZR,0.14,910.0,Dimitrios Papadopoulos,420,26,140,11,110,15,30,0.1866666666666667,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,36FQTHX306F8A6DBNJ8HPQGU5HFB34,0.14,890.0,Dimitrios Papadopoulos,420,30,210,14,150,16,60,0.21000000000000002,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3M7OI89LW1CQHUSZKL2A7DYWXTH6CC,0.14,880.0,Dimitrios Papadopoulos,420,19,165,10,4,9,161,0.195,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,30ZKOOGW3ZU7HTU4U1U26MHRPFG1A7,0.14,867.0,Dimitrios Papadopoulos,420,25,146,10,111,15,35,0.18866666666666668,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3K8CQCU3LHP72D4W0TOSLIRLKZONWC,0.14,849.0,Dimitrios Papadopoulos,420,35,180,13,10,22,170,0.2,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,36D1BWBEIQPF8FLPA8KLKWMWB2JM2T,0.14,834.0,Dimitrios Papadopoulos,420,32,136,16,11,16,125,0.18533333333333335,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,37VUR2VJ7DDVA8R2EFQTCH7FPI1C1K,0.14,824.0,Dimitrios Papadopoulos,420,27,160,14,75,13,85,0.19333333333333336,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3KQC8JMJHFGI1JGXNBIDB1JS0UK3HC,0.14,798.0,Dimitrios Papadopoulos,420,18,177,9,17,9,160,0.199,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3S1WOPCJGJHH2NRK0V2U65344BEEJJ,0.14,792.0,Dimitrios Papadopoulos,420,23,181,13,14,10,167,0.20033333333333336,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,32XN26MTY27O6N0QV9FS1VESEZ90LL,0.14,785.0,Dimitrios Papadopoulos,420,22,153,13,4,9,149,0.191,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3G9UA71JWYIWT8CADNOO0VBNIOA7JQ,0.14,778.0,Dimitrios Papadopoulos,420,34,147,19,35,15,112,0.18900000000000003,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3BA7SXOG2MEHRA06VXP3GMT93PA8R6,0.14,764.0,Dimitrios Papadopoulos,420,48,190,13,6,35,184,0.20333333333333337,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3AXFSPQOZTM981RGV6M0ONO4GCTJF6,0.14,674.0,Dimitrios Papadopoulos,420,22,123,12,8,10,115,0.18100000000000002,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3BVS8WK9R3JN09VU8MF4TWIJOZCBI4,0.14,655.0,Dimitrios Papadopoulos,420,21,129,8,8,13,121,0.18300000000000002,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,33NOQL7TARNQT1MX5EJG2PV8C6TZ8Q,0.14,642.0,Dimitrios Papadopoulos,420,37,77,13,15,24,62,0.16566666666666668,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3Q2T3FD0PQW4TXH8E8YQ36ROHGJM34,0.14,641.0,Dimitrios Papadopoulos,420,19,114,9,85,10,29,0.17800000000000002,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,37YYO3NWIGEFXB10UCFDTDQ6TFSCCA,0.14,639.0,Dimitrios Papadopoulos,420,25,167,15,24,10,143,0.19566666666666668,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,33K3E8REXZJ1O6MI4WVV54FX46V8X2,0.14,632.0,Dimitrios Papadopoulos,420,46,159,27,53,19,106,0.193,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3HKIF5DF71LQGPA2KE15HEADLMHG97,0.14,621.0,Dimitrios Papadopoulos,420,32,167,20,22,12,145,0.19566666666666668,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3OPLMF3EV8BRRJSXWFHQC7A5MSKNLJ,0.14,622.0,Dimitrios Papadopoulos,420,40,168,23,5,17,163,0.196,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,35XW21VSWJ2O7WK24BYCB1KB9RRSLZ,0.14,608.0,Dimitrios Papadopoulos,420,36,366,12,98,24,268,0.262,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3VMV5CHJ0B3904JGIK6M8EBPFTKGT7,0.14,602.0,Dimitrios Papadopoulos,420,27,110,11,8,16,102,0.1766666666666667,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,37SOB9Z0TVLKNFZNEWXB3TCZHBTL31,0.14,586.0,Dimitrios Papadopoulos,420,29,135,17,20,12,115,0.18500000000000003,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3421H3BMAD507R03SKM8ER2TDEY9J4,0.14,590.0,Dimitrios Papadopoulos,420,29,134,20,4,9,130,0.1846666666666667,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3CIS7GGG787QG32ECU68D7CFLRCEUF,0.14,585.0,Dimitrios Papadopoulos,420,23,37,14,5,9,32,0.15233333333333335,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3N7PQ0KLJ8D6H9PVXAA7QYMF8ESE37,0.14,575.0,Dimitrios Papadopoulos,420,41,145,24,14,17,131,0.18833333333333335,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,375VMB7D5M7GF6TEMI6AOM6JRKOIDI,0.14,551.0,Dimitrios Papadopoulos,420,35,158,13,13,22,145,0.19266666666666668,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3HYV4299I3KSI6V19R53HFUQO0K8ET,0.14,544.0,Dimitrios Papadopoulos,420,31,172,19,22,12,150,0.19733333333333336,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3R6RZGK0YI0OZN85HLS7GW6EHAQYV3,0.14,538.0,Dimitrios Papadopoulos,420,29,136,20,11,9,125,0.18533333333333335,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3SV8KD29M7GAO2OYE3GJSU4Z76NKZU,0.14,535.0,Dimitrios Papadopoulos,420,50,170,28,15,22,155,0.19666666666666668,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3O71U79SSED8DE2N4NZRBEZ09WHSM1,0.14,535.0,Dimitrios Papadopoulos,420,25,123,15,3,10,120,0.18100000000000002,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3S8A4GJRE6RMG3YZB2XFX5MLI0X6VB,0.14,518.0,Dimitrios Papadopoulos,420,40,145,23,2,17,143,0.18833333333333335,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3CMIQF80HQEUBV2IP335RIND18IQ61,0.14,520.0,Dimitrios Papadopoulos,420,18,115,10,7,8,108,0.17833333333333334,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,32CAVSKPDHDRW28206BT6NTLWI8U1C,0.14,514.0,Dimitrios Papadopoulos,420,32,121,22,4,10,117,0.18033333333333335,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3ZRKL6Z1FBR8L461TK1WY9F3DA6GSI,0.14,508.0,Dimitrios Papadopoulos,420,39,140,23,20,16,120,0.1866666666666667,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3L84EBDQ4AQFZ7PCE2D95FGM3XAKK8,0.14,492.0,Dimitrios Papadopoulos,420,19,127,10,6,9,121,0.18233333333333335,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3X0EMNLXFSDUQ9G4QYWO35D2D5MVP5,0.14,479.0,Dimitrios Papadopoulos,420,39,69,23,7,16,62,0.163,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,371Q3BEXEKX8CL16JCPLJGV9O00SZJ,0.14,482.0,Dimitrios Papadopoulos,420,19,109,10,7,9,102,0.17633333333333334,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3GONHBMNIYM5EQO1ZFTZ77W3WBIZME,0.14,485.0,Dimitrios Papadopoulos,420,37,156,30,7,7,149,0.192,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3UEBBGULQICIMH2A75QEVPXFXSRUFD,0.14,472.0,Dimitrios Papadopoulos,420,44,251,30,13,14,238,0.22366666666666668,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3MNJFORX9ES112CV64I6ND5ZYBYF5G,0.14,466.0,Dimitrios Papadopoulos,420,27,128,12,5,15,123,0.1826666666666667,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3OKP4QVBQ5L4L8K7CKF5D9LXR4ZGAM,0.14,458.0,Dimitrios Papadopoulos,420,27,122,13,7,14,115,0.1806666666666667,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,33Q5P9PUTSAS54CAMQZL4BRR2XEZCW,0.14,456.0,Dimitrios Papadopoulos,420,19,133,9,7,10,126,0.18433333333333335,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,32CAVSKPDHDRW28206BT6NTLWI91UK,0.14,436.0,Dimitrios Papadopoulos,420,22,116,13,6,9,110,0.1786666666666667,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3OB6JN3AATDWCZ2APYZML4U4NUZRMD,0.14,417.0,Dimitrios Papadopoulos,420,51,223,29,49,22,174,0.21433333333333338,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3G4VVJO6Q24GAYMSRUIH1W2LX7GKP9,0.14,411.0,Dimitrios Papadopoulos,420,39,235,15,110,24,125,0.21833333333333335,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3QHITW7OZRXVYXELFGKH7NPZXR8QAR,0.14,405.0,Dimitrios Papadopoulos,420,40,132,17,27,23,105,0.18400000000000002,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,30EMX9PEWN7DNQ2KJBMBW17WKRNKSP,0.14,401.0,Dimitrios Papadopoulos,420,25,129,11,11,14,118,0.18300000000000002,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,338431Z1GO3KC2NM2EEZD8J9IUEROS,0.14,393.0,Dimitrios Papadopoulos,420,21,172,12,9,9,163,0.19733333333333336,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3XEDXEGFY6CDMHI8A93RMV1DPZ4K02,0.14,368.0,Dimitrios Papadopoulos,420,49,379,28,188,21,191,0.26633333333333337,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3SBNLSTU7XT2AWIOMMUWOH99NXQZDW,0.14,366.0,Dimitrios Papadopoulos,420,27,107,11,12,16,95,0.1756666666666667,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,38B7Q9C29JTOJWLW81SJ5NXOR8E69V,0.14,326.0,Dimitrios Papadopoulos,420,7,463,5,50,2,413,0.29433333333333334,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3BJKPTD2RFN8EHRTHTSJS9M52FSRTG,1.0,0.0,Lu Li,3600,686,2890,303,363,383,2527,1.8027777777777778,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3XDSWAMB35GJRCBJZUG8DIFNXUUCQG,0.14,286.0,Dimitrios Papadopoulos,420,21,131,12,12,9,119,0.1836666666666667,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3SX4X51T93XSDL1503SDIIUZIQQAO3,0.14,269.0,Dimitrios Papadopoulos,420,42,155,29,8,13,147,0.19166666666666668,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3TTPFEFXDW8HY23F6DGBI4VCALMH6W,0.14,267.0,Dimitrios Papadopoulos,420,32,110,23,6,9,104,0.1766666666666667,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,38EHZ67RJPG5N9TW9N5AM0GXLLOMGC,0.14,261.0,Dimitrios Papadopoulos,420,30,128,22,41,8,87,0.1826666666666667,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,35A1YQPVGH4LBTEL7CORQAIRE3QI5A,0.14,252.0,Dimitrios Papadopoulos,420,44,120,27,41,17,79,0.18000000000000002,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3T8DUCXY1QUULUW84E0CGXP2BGQ9TA,0.14,242.0,Dimitrios Papadopoulos,420,34,105,18,62,16,43,0.17500000000000002,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3DZKABX20LTBWK70LTAIJ5EVEM8VCS,0.14,235.0,Dimitrios Papadopoulos,420,22,98,13,3,9,95,0.1726666666666667,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3VW0145YM10FEBJXHTQDJD8DDD5JMD,0.14,220.0,Dimitrios Papadopoulos,420,27,132,11,11,16,121,0.18400000000000002,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3FO95NVK6FOZAUFF9VV8XDTAFJHSRQ,0.14,215.0,Dimitrios Papadopoulos,420,19,156,10,15,9,141,0.192,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3FDWKV9VDQQOSRURTSURQFHOUT3MUC,0.14,193.0,Dimitrios Papadopoulos,420,41,124,22,8,19,116,0.18133333333333335,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3KL228NDNYAAXLTTOBSU7NOTWGTKG5,0.14,182.0,Dimitrios Papadopoulos,420,54,121,38,17,16,104,0.18033333333333335,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3WRKFXQBPEVJDHO5IETO17GK98TYI5,0.14,168.0,Dimitrios Papadopoulos,420,33,149,14,3,19,146,0.18966666666666668,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,39HYCOOPLR92BPJ57X42GFD08T8DMT,0.14,143.0,Dimitrios Papadopoulos,420,70,454,26,30,44,424,0.29133333333333333,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3R5LWXWHS3WGHLS0NU7JXHWVSP8XG7,0.14,133.0,Dimitrios Papadopoulos,420,31,140,15,14,16,126,0.1866666666666667,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3UYRNV2KJWNWCC8E2Q8M72OZ2SLN8X,0.14,125.0,Dimitrios Papadopoulos,420,27,109,9,74,18,35,0.17633333333333334,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3EN4YVUOVFGQ8NI1V0SMUUOBKHOXJA,0.14,124.0,Dimitrios Papadopoulos,420,29,112,11,11,18,101,0.17733333333333334,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3909MD9T3251XL5OH5B9R7BCB4YFEI,0.14,125.0,Dimitrios Papadopoulos,420,26,110,11,19,15,91,0.1766666666666667,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3ZICQFRS4465DXNKE4JTF9SCBF0ZZV,0.14,113.0,Dimitrios Papadopoulos,420,26,161,11,21,15,140,0.19366666666666668,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3RBI0I35YHR4NE6MXBM1X1EVQQX3YB,0.14,104.0,Dimitrios Papadopoulos,420,31,135,13,7,18,128,0.18500000000000003,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3WYZV0QBGM1KQ4KP78F5W65YCCGXBQ,0.14,102.0,Dimitrios Papadopoulos,420,26,120,12,2,14,118,0.18000000000000002,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3QGHA0EA1MO514FZX3JJUNRR3AAWBW,0.14,94.0,Dimitrios Papadopoulos,420,26,153,11,30,15,123,0.191,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3W31J70BBVKXG9DOMPWBHW3EYO1CKN,0.14,88.0,Dimitrios Papadopoulos,420,29,151,10,10,19,141,0.19033333333333335,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,39XCQ6V3L1S5I9JK5BF2T7SM5CV654,0.14,77.0,Dimitrios Papadopoulos,420,22,154,9,0,13,154,0.19133333333333336,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3OKP4QVBQ5L4L8K7CKF5D9LXR4ZAGG,0.14,72.0,Dimitrios Papadopoulos,420,39,145,14,98,25,47,0.18833333333333335,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3P4C70TRNU5LHRBB9B4VMN18LGYLG9,0.14,68.0,Dimitrios Papadopoulos,420,34,88,11,37,23,51,0.16933333333333334,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3RTFSSG7UBUHED1BOG8D8QNWF4OWLJ,0.14,66.0,Dimitrios Papadopoulos,420,34,112,14,85,20,27,0.17733333333333334,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,30OITAWPCTR4GL5D4KJN2EME0MUH97,0.14,55.0,Dimitrios Papadopoulos,420,33,176,13,142,20,34,0.19866666666666669,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,30P8I9JKPL9QXZYL6JNA5Z8LM5MV5K,0.14,53.0,Dimitrios Papadopoulos,420,29,131,11,25,18,106,0.1836666666666667,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3FVBZG9CMM2MKRH04O0U93LLXI00HE,0.14,44.0,Dimitrios Papadopoulos,420,34,98,14,12,20,86,0.1726666666666667,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3N2YPY1GJ9MQTIREHKGD9TEYZYKVEK,0.14,45.0,Dimitrios Papadopoulos,420,19,122,10,3,9,119,0.1806666666666667,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3PGQRAZX15887VR1NQN259M7I6WSYS,0.14,34.0,Dimitrios Papadopoulos,420,44,135,16,5,28,130,0.18500000000000003,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,363A7XIFW7AN35A21FERDAO7EJNAV5,0.14,32.0,Dimitrios Papadopoulos,420,37,153,20,36,17,117,0.191,1
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,371QPA24D5CCWPTD01LJ1R7JD421TT,0.14,26.0,Dimitrios Papadopoulos,420,26,106,12,7,14,99,0.17533333333333334,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,378G7J1SKOM387RJ7UL9VVXC67NEWE,0.14,34.0,Dimitrios Papadopoulos,420,31,136,12,11,19,125,0.18533333333333335,0
MTURK,49e7482b6cda157f388c73b3bcc2ebfc,3LXX8KJXQZXE82R08XEDMNJFC889ON,0.14,34.0,Dimitrios Papadopoulos,420,27,129,11,15,16,114,0.18300000000000002,0
